antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Incident_Trespassing, Time_Morning",Weather_Partly Cloudy,0.03234,0.4435,0.01318,0.4075448361162647,0.9189286045462564,1.0,-0.0011627900000000004,0.9393115866388309,-0.08355448011650708,0.02848744218216401,-0.0646094589105756,0.2186314935936453
"Weekend, Priority_Priority2, Time_Morning",Weather_Clear,0.03336,0.4202,0.01288,0.3860911270983214,0.9188270516380803,1.0,-0.0011378719999999998,0.94443984375,-0.0837397449221218,0.02922755741127349,-0.05882868730886277,0.20837159877048386
"Time_Afternoon, Weekday, Priority_Priority1",Temp_Warm,0.0331,0.37422,0.01138,0.34380664652567977,0.9187286797223018,1.0,-0.001006682,0.9536518416206261,-0.08382028848616538,0.028741728544728996,-0.04860071187049798,0.187108282912244
"Incident_Welfare, Weekday",Temp_Mild,0.07336,0.32674,0.02202,0.30016357688113415,0.9186618622792868,1.0,-0.0019496463999999943,0.9620248071679003,-0.08721588054235295,0.05824164198053323,-0.03947423449910261,0.18377830554897132
"Weather_Clear, Priority_Priority0",Temp_Warm,0.0571,0.37422,0.01962,0.34360770577933447,0.918197065307398,1.0,-0.0017479620000000022,0.9533628068303095,-0.08632908691671048,0.04765606023803741,-0.04891862031491183,0.19801837910419345
"Weekend, Priority_Priority3",Temp_Warm,0.05438,0.37422,0.01868,0.343508642883413,0.9179323469708006,1.0,-0.0016700836000000004,0.9532189467787114,-0.08637947099225682,0.04556986729117876,-0.0490769233861533,0.19671290195584257
"Time_Afternoon, Priority_Priority1",Temp_Warm,0.0456,0.37422,0.01566,0.34342105263157896,0.9176982861193388,1.0,-0.0014044320000000006,0.9530917835671343,-0.08589621644472631,0.03874703087885986,-0.049216893106876276,0.1926340472393104
"Weather_Clear, Incident_Welfare",Temp_Warm,0.04316,0.37422,0.01482,0.3433734939759036,0.9175711986956967,1.0,-0.0013313351999999987,0.953022752293578,-0.08582778526459754,0.0368143879173291,-0.04929289210920194,0.19148793345580495
"Incident_Alarms, Temp_Warm",Weather_Partly Cloudy,0.03672,0.4435,0.01494,0.4068627450980392,0.9173906315626589,1.0,-0.0013453200000000023,0.9382314049586776,-0.08548920781678375,0.03210969738651995,-0.06583513908708138,0.22027466454451003
"Temp_Hot, Time_Afternoon, Weekday",Weather_Partly Cloudy,0.08652,0.4435,0.0352,0.4068423485899214,0.9173446416909163,1.0,-0.00317162,0.9381991426344505,-0.08978116926298946,0.07113697910351238,-0.06587179049430116,0.24310550349450974
Incident_Disorderly,Weekday,0.03508,0.70824,0.02278,0.6493728620296466,0.9168825003242498,1.0,-0.0020650591999999968,0.8321090081300816,-0.08587975661651065,0.031615177505759574,-0.20176562232778092,0.34076855007051066
"Weather_Clear, Weekend, Priority_Priority2",Temp_Warm,0.06214,0.37422,0.02132,0.3430962343096234,0.9168302985132366,1.0,-0.0019340308,0.95262050955414,-0.08819429212348136,0.051368542791056286,-0.04973595463322032,0.20003403452961796
"Time_Afternoon, Incident_Disturbance",Temp_Warm,0.0383,0.37422,0.01314,0.3430809399477807,0.9167894285387759,1.0,-0.0011926259999999987,0.952598330683625,-0.08623867301489777,0.0329009965446442,-0.04976039511045301,0.1890969875304079
"Weekend, Priority_Priority2, Time_Morning",Weather_Partly Cloudy,0.03336,0.4435,0.01356,0.40647482014388486,0.9165159416998531,1.0,-0.0012351600000000008,0.9376181818181817,-0.08611708577037523,0.029268292682926828,-0.06653221896876037,0.21852489597949598
Incident_Crashes,Priority_Priority2,0.07526,0.505,0.03482,0.4626627690672336,0.9161638991430368,1.0,-0.003186300000000003,0.9212091988130564,-0.09004472953500033,0.06383836902317394,-0.08552975946013419,0.26580663205836924
"Time_Evening, Weekend",Priority_Priority2,0.0881,0.505,0.04076,0.4626560726447219,0.9161506389004395,1.0,-0.0037305000000000046,0.9211977186311788,-0.09121128587643923,0.07379512619038998,-0.08554328758642038,0.2716844719659253
"Time_Afternoon, Priority_Priority2, Weekday",Temp_Warm,0.11034,0.37422,0.03782,0.34275874569512416,0.9159284530359793,1.0,-0.003471434799999999,0.9521313458356316,-0.09352334811199714,0.08465774275865157,-0.05027526335912915,0.22191114560155706
"Weather_Clear, Time_Night, Temp_Warm",Weekday,0.0392,0.70824,0.02542,0.6484693877551021,0.9156068391436548,1.0,-0.002343007999999997,0.8299703918722788,-0.08753494661096319,0.03520678097559625,-0.20486225748868206,0.3421805879247667
"Weather_Partly Cloudy, Time_Night, Priority_Priority2",Temp_Warm,0.0345,0.37422,0.01182,0.3426086956521739,0.9155274855757947,1.0,-0.0010905900000000007,0.9519140211640211,-0.08722766100393516,0.02978080120937264,-0.0505150441813834,0.1870971969522694
"Incident_Alarms, Priority_Priority2, Temp_Warm",Weather_Partly Cloudy,0.03168,0.4435,0.01286,0.4059343434343434,0.9152972794460956,1.0,-0.0011900799999999996,0.9367651434643995,-0.08723215810341944,0.027816231181865374,-0.06750342599399206,0.21746548062359786
"Weather_Partly Cloudy, Weekend",Temp_Warm,0.1317,0.37422,0.0451,0.3424449506454062,0.9150899220923686,1.0,-0.004184774000000002,0.9516769745958429,-0.09654548296850325,0.0978690161017317,-0.050776709633727185,0.2314811466924856
"Weather_Clear, Incident_Crashes",Priority_Priority2,0.03132,0.505,0.01446,0.4616858237547893,0.9142293539698798,1.0,-0.0013565999999999995,0.9195373665480427,-0.08829896898359096,0.027708580845437477,-0.08750338635396106,0.24515974356056297
"Temp_Mild, Weekend",Weather_Clear,0.09996,0.4202,0.03838,0.383953581432573,0.9137400795634769,1.0,-0.0036231920000000042,0.9411628450795712,-0.09493064419733648,0.07966291668396364,-0.06251538214457916,0.23764551989286908
"Priority_Priority0, Time_Afternoon",Temp_Warm,0.03504,0.37422,0.01198,0.34189497716894973,0.9136202692772961,1.0,-0.0011326688000000019,0.950881665221162,-0.0892364808719365,0.03015505436971405,-0.05165557037784887,0.1869541157022131
"Temp_Mild, Weekend, Time_Evening",Priority_Priority2,0.03258,0.505,0.01502,0.4610190300798036,0.9129089704550566,1.0,-0.001432899999999999,0.9183997722095673,-0.08976074517367325,0.02874311083894673,-0.08885044428322506,0.2453808021686147
"Weekend, Time_Morning",Weather_Clear,0.06032,0.4202,0.02312,0.38328912466843507,0.9121587926426346,1.0,-0.0022264639999999974,0.9401488172043012,-0.09295576541645247,0.05054656755574989,-0.06366139243112272,0.21915527152031938
"Priority_Priority2, Time_Evening, Temp_Mild, Weekday",Weather_Clear,0.03602,0.4202,0.0138,0.3831204886174347,0.9117574693418246,1.0,-0.0013356040000000024,0.9398918091809179,-0.09123895517363509,0.031192079924054063,-0.06395224453702195,0.2079809963315636
"Incident_Auto, Priority_Priority3",Weather_Clear,0.02866,0.4202,0.01098,0.3831123517096999,0.9117381049731078,1.0,-0.0010629320000000008,0.9398794117647058,-0.09063009699012779,0.025075363113181693,-0.06396627852759589,0.2046213828991146
"Weekend, Time_Morning",Weather_Partly Cloudy,0.06032,0.4435,0.02438,0.4041777188328912,0.9113364573458652,1.0,-0.0023719199999999996,0.9340033388981636,-0.093821056420855,0.05085099282496245,-0.07065998412777859,0.2295747669699969
"Time_Morning, Priority_Priority1",Weather_Partly Cloudy,0.03346,0.4435,0.01352,0.40406455469216984,0.9110812958109805,1.0,-0.0013195099999999977,0.9338259779338015,-0.09171460372070835,0.029173139996547557,-0.07086333388648727,0.21727466742500262
Time_Afternoon,Temp_Warm,0.29636,0.37422,0.10104,0.3409366986097989,0.9110595334557183,1.0,-0.009863839200000002,0.9494990825312308,-0.12183652313566556,0.177406327913755,-0.05318690496692301,0.3054691509723678
"Weekday, Incident_Assistance",Priority_Priority2,0.03888,0.505,0.01784,0.4588477366255145,0.9086093794564644,1.0,-0.001794399999999998,0.9147148288973386,-0.09473738273767458,0.03391377081590753,-0.09323689570603136,0.24708723464939092
"Weather_Clear, Weekday, Time_Morning",Temp_Warm,0.06086,0.37422,0.02068,0.33979625369700955,0.9080120081690171,1.0,-0.0020950291999999975,0.9478589049278249,-0.09736874555351707,0.0499034749034749,-0.055009342425437764,0.19752893225708795
"Weather_Clear, Time_Night, Temp_Warm","Priority_Priority2, Weekday",0.0392,0.36214,0.01288,0.3285714285714286,0.9073049885995157,1.0,-0.0013158879999999994,0.950004255319149,-0.09611341530255801,0.03315656695670082,-0.05262686393342018,0.18206889206226481
"Weather_Clear, Time_Evening, Temp_Warm","Priority_Priority2, Weekday",0.0431,0.36214,0.01416,0.32853828306264504,0.9072134618176535,1.0,-0.0014482339999999996,0.9499573600552869,-0.09656220741811306,0.036207425590671985,-0.052678827544218126,0.18381959163349296
"Temp_Hot, Priority_Priority1",Weather_Partly Cloudy,0.03674,0.4435,0.01478,0.40228633641807293,0.9070717844826898,1.0,-0.0015141900000000003,0.9310478142076501,-0.09613188930287148,0.03175353413827182,-0.07405869466653563,0.2178060768899835
"Weather_Partly Cloudy, Time_Night, Temp_Warm",Priority_Priority2,0.02582,0.505,0.01182,0.4577846630518978,0.9065042832710848,1.0,-0.001219099999999999,0.9129214285714287,-0.09573652002940551,0.022774566473988445,-0.09538451908707517,0.2405953018229786
Weather_Clear,Temp_Warm,0.4202,0.37422,0.14252,0.3391718229414565,0.9063433887591696,1.0,-0.014727244,0.9469632526649381,-0.15126533042099072,0.21862248811167356,-0.056007186325135856,0.36000865744902977
Temp_Warm,Weather_Clear,0.37422,0.4202,0.14252,0.3808454919566031,0.9063433887591696,1.0,-0.014727244,0.9364383081570997,-0.14172611654925427,0.21862248811167356,-0.0678760055939926,0.36000865744902977
"Weather_Partly Cloudy, Time_Night, Weekday",Temp_Warm,0.04636,0.37422,0.01572,0.3390854184641933,0.9061124965640354,1.0,-0.0016288391999999992,0.9468394516971281,-0.09800441153642041,0.038828236921404934,-0.05614526117134883,0.190546396902451
"Weather_Clear, Incident_Disturbance",Temp_Warm,0.05598,0.37422,0.01898,0.33904966059306896,0.9060169434906444,1.0,-0.0019688355999999997,0.946788227027027,-0.09900444602784327,0.0461553426389767,-0.05620240245282853,0.1948842445448376
"Weather_Clear, Time_Morning",Temp_Warm,0.08398,0.37422,0.02846,0.33889021195522745,0.9055908608712187,1.0,-0.002966995600000001,0.946559877521614,-0.1021800903654922,0.06622609019407083,-0.05645720228318666,0.20747086622559618
"Priority_Priority0, Incident_Disturbance",Weekday,0.02542,0.70824,0.0163,0.6412273800157355,0.9053814808761657,1.0,-0.0017034608000000007,0.8132170175438594,-0.09684744339720841,0.02272220363555258,-0.2296840553340569,0.33212108862980383
"Weather_Partly Cloudy, Incident_Crashes",Priority_Priority2,0.03176,0.505,0.01452,0.4571788413098237,0.9053046362570767,1.0,-0.001518799999999999,0.9119025522041763,-0.09749869248527217,0.02780330882352941,-0.09660840139429551,0.24296565827867425
"Weather_Partly Cloudy, Weekday, Incident_Crashes",Priority_Priority2,0.0235,0.505,0.01074,0.45702127659574465,0.9049926269222667,1.0,-0.0011275,0.9116379310344827,-0.09707183143336567,0.02074320148331273,-0.09692671394799061,0.23914430166420897
"Priority_Priority3, Incident_Disorderly",Weekday,0.03012,0.70824,0.0193,0.6407702523240372,0.9047360390884971,1.0,-0.0020321887999999975,0.8121821811460259,-0.0979326903300182,0.026840597446666482,-0.23125084890308065,0.33401045091069137
"Temp_Mild, Weekday, Priority_Priority1",Weather_Clear,0.03888,0.4202,0.01478,0.3801440329218107,0.9046740431266318,1.0,-0.001557376000000001,0.9353785892116182,-0.09880116195103676,0.03326581138870133,-0.06908583490546621,0.20765887985928708
"Incident_Trespassing, Temp_Hot",Weather_Partly Cloudy,0.02698,0.4435,0.01082,0.4010378057820608,0.904256608302279,1.0,-0.00114563,0.9291070544554454,-0.09813764032989555,0.02353913762346082,-0.07630223579144516,0.21271732453702813
"Incident_Suspicious, Temp_Mild, Priority_Priority2",Weather_Clear,0.02708,0.4202,0.01028,0.379615952732644,0.9034173077883008,1.0,-0.0010990160000000013,0.9345823809523808,-0.0990047991494829,0.02352402745995423,-0.06999663205822014,0.20204024671377557
"Temp_Mild, Time_Night",Weekday,0.07112,0.70824,0.0455,0.639763779527559,0.9033149490674899,1.0,-0.004870028800000002,0.8099130054644809,-0.10332290260500493,0.06200092660725479,-0.2347005088855256,0.35200376935261946
"Incident_Alarms, Time_Afternoon",Weekday,0.0178,0.70824,0.01138,0.6393258426966292,0.9026966038300989,1.0,-0.0012266719999999998,0.8089295950155763,-0.09889239919549231,0.01592365600425377,-0.23620152626600904,0.32769692112240245
"Temp_Mild, Incident_Disturbance",Weather_Clear,0.04326,0.4202,0.01638,0.3786407766990291,0.9010965652047337,1.0,-0.0017978520000000026,0.933115625,-0.10291521792127911,0.03663773821240046,-0.07167855001892186,0.20881110705489295
"Weather_Clear, Incident_Disturbance","Priority_Priority2, Weekday",0.05598,0.36214,0.01826,0.3261879242586638,0.9007232679589765,1.0,-0.002012597200000004,0.9466437645811241,-0.10454831842891782,0.04566598309408292,-0.056363584080105736,0.18830520639950366
"Weather_Clear, Time_Evening, Weekend",Temp_Warm,0.03884,0.37422,0.01308,0.3367662203913491,0.8999150777386273,1.0,-0.0014547047999999996,0.9435285403726708,-0.10370986212729374,0.03270163508175409,-0.05985135288544036,0.18585946100535872
"Time_Afternoon, Priority_Priority2",Temp_Warm,0.15208,0.37422,0.0512,0.3366649132035771,0.8996443621494765,1.0,-0.005711377599999998,0.9433844409199048,-0.1162624196533432,0.10776678593980216,-0.06001324234782653,0.23674141389963474
"Weather_Partly Cloudy, Temp_Mild, Time_Night",Weekday,0.0372,0.70824,0.0237,0.6370967741935484,0.8995492688827917,1.0,-0.0026465279999999987,0.803960888888889,-0.1039285152167172,0.03283730983456646,-0.24384160202375788,0.33528000349799414
"Time_Evening, Priority_Priority2, Temp_Warm",Weather_Clear,0.05334,0.4202,0.02016,0.37795275590551186,0.8994592001559063,1.0,-0.002253467999999998,0.9320835443037975,-0.10560754948127225,0.04446601085182408,-0.07286520195668879,0.21296495482091396
Time_Night,Weekday,0.1708,0.70824,0.1088,0.6370023419203746,0.8994159351637505,1.0,-0.012167392000000013,0.8037517419354838,-0.1188403477906469,0.14125467386788532,-0.24416526624494564,0.3953112918231716
"Time_Night, Temp_Cold",Weekday,0.02346,0.70824,0.01494,0.6368286445012787,0.8991706829623839,1.0,-0.0016753103999999994,0.803367323943662,-0.10300209937793336,0.02084379708689101,-0.24476060974335492,0.3289615943617881
"Weather_Clear, Time_Evening, Temp_Mild","Priority_Priority2, Weekday",0.04238,0.36214,0.0138,0.3256252949504483,0.8991696441996142,1.0,-0.0015474932000000014,0.9458539818054583,-0.10482489823032584,0.03531941031941032,-0.05724564175454133,0.18186605223581398
"Weather_Clear, Priority_Priority0, Weekday",Temp_Warm,0.03864,0.37422,0.013,0.3364389233954451,0.899040466558295,1.0,-0.0014598608000000006,0.943063151326053,-0.10459298102141322,0.032511378982643925,-0.06037437534685493,0.1855889235116288
"Temp_Hot, Priority_Priority2, Weekday",Weather_Partly Cloudy,0.08118,0.4435,0.03236,0.398620349839862,0.8988057493570732,1.0,-0.00364333,0.9253721835313394,-0.10915904597007822,0.065729606759831,-0.0806462716264834,0.2357927002863346
"Weather_Clear, Priority_Priority2",Temp_Warm,0.20962,0.37422,0.07046,0.3361320484686575,0.8982204277394514,1.0,-0.007983996399999999,0.9426272175912618,-0.125388305014954,0.1372472632358097,-0.06086476322564236,0.26220850726570066
"Time_Evening, Weekday, Temp_Warm",Weather_Clear,0.07954,0.4202,0.03002,0.3774201659542369,0.8981917323994214,1.0,-0.003402708000000001,0.9312861873990307,-0.10964127850162271,0.06391041471514945,-0.07378377724346867,0.22443116817464343
"Time_Night, Temp_Warm",Weekday,0.07026,0.70824,0.04466,0.6356390549387987,0.8974910410860707,1.0,-0.0051009424000000025,0.8007444374999999,-0.10940797652310391,0.060857952687234276,-0.24883789779682372,0.349348387742753
"Temp_Mild, Incident_Disturbance, Weekday",Weather_Clear,0.02886,0.4202,0.01088,0.37699237699237703,0.8971736720427821,1.0,-0.001246971999999999,0.9306467185761959,-0.10555952068704917,0.02482997854762883,-0.0745215988403294,0.20144240458376586
"Weather_Clear, Weekday",Temp_Warm,0.29422,0.37422,0.09864,0.3352593297532459,0.8958883270622786,1.0,-0.011463008399999988,0.9413896697003784,-0.14137698761431924,0.17311337311337316,-0.062259372697679845,0.29942379667075475
"Weather_Partly Cloudy, Time_Evening, Weekend",Priority_Priority2,0.04302,0.505,0.01944,0.4518828451882845,0.8948175152243257,1.0,-0.0022851000000000017,0.903091603053435,-0.10939359669601187,0.03677778198191381,-0.10730738345801116,0.24518894734661748
"Weather_Clear, Time_Night",Weekday,0.08266,0.70824,0.05238,0.6336801354947981,0.8947251433056564,1.0,-0.006163118399999994,0.7964624042272129,-0.11368259156710572,0.07092563505389157,-0.2555520445064502,0.35381905792022184
"Weather_Clear, Priority_Priority2, Time_Morning",Temp_Warm,0.04522,0.37422,0.01514,0.3348076072534277,0.8946812229528824,1.0,-0.0017822283999999987,0.9407503856382978,-0.10975936489521076,0.03744744001978729,-0.06298122782219362,0.1876325460776785
Incident_Assistance,"Priority_Priority2, Weekday",0.05514,0.36214,0.01784,0.3235400797968807,0.8934116082092027,1.0,-0.0021283996000000006,0.9429383485254692,-0.11211129887632688,0.04466252753855398,-0.060514721417112394,0.18640139793676808
"Incident_Crashes, Temp_Warm",Priority_Priority2,0.02776,0.505,0.01252,0.4510086455331412,0.8930864267982994,1.0,-0.0014987999999999998,0.9016535433070867,-0.10963156771210765,0.024065815777333535,-0.10907344336739155,0.237900362370531
"Incident_Trespassing, Weather_Clear",Temp_Warm,0.04404,0.37422,0.0147,0.3337874659400545,0.8919551759394326,1.0,-0.0017806488000000013,0.9393098568507158,-0.1124625446705205,0.03642581028843294,-0.06461141944444615,0.18653458594421354
"Time_Morning, Priority_Priority1",Weather_Clear,0.03346,0.4202,0.01254,0.37477585176329953,0.8918987428921931,1.0,-0.0015198919999999984,0.9273474187380498,-0.11142655211867854,0.028427638737758436,-0.07834451230890047,0.20230939185023616
"Incident_Trespassing, Weather_Clear, Weekday",Temp_Warm,0.03252,0.37422,0.01084,0.33333333333333337,0.8907416314823723,1.0,-0.0013296343999999998,0.93867,-0.11251765828242243,0.027380651679717104,-0.06533712593350159,0.18115012559457006
"Weather_Clear, Priority_Priority2, Weekday, Time_Morning",Temp_Warm,0.03234,0.37422,0.01078,0.3333333333333333,0.8907416314823722,1.0,-0.0013222748000000003,0.9386699999999999,-0.11249908283806592,0.027237354085603113,-0.06533712593350167,0.1810699588477366
